BUA22CD,BUA22NM,BUA22NMW,BUA22NMG,BNG_E,BNG_N,LONG,LAT,OBJECTID,Shape__Area,Shape__Length
E63001572,Chelford, , ,381162.4189,375089.9854,-2.283928649,53.27245746,1572,488125,6450
E63001573,Lostock Gralam, , ,369258.5686,375024.2029,-2.462414981,53.27130722,1573,571250,5700
E63001574,Helsby, , ,349116.565,375007.7028,-2.764409877,53.26960476,1574,1988125,20900
E63001575,Over Peover, , ,376967.474,374809.0341,-2.346810114,53.26976561,1575,301875,7000
E63001576,Calver, , ,424613.4259,374715.2445,-1.632412693,53.26886189,1576,636250,11600
E63001577,Woodthorpe, , ,444967.7841,374667.1601,-1.327249682,53.26709916,1577,213125,3750
E63001578,Burton-by-Lincoln, , ,496006.887,374619.4064,-0.56221955,53.25990042,1578,205000,4350
E63001579,Burton (Cheshire West and Chester), , ,331589.7182,374564.2342,-3.027072905,53.2636446,1579,880625,19050
E63001580,Kingsley (Cheshire West and Chester), , ,354770.0253,374413.3279,-2.679563644,53.26477586,1580,931875,21150
E63001581,Tunstead, , ,409864.2723,374378.7432,-1.853566338,53.26631331,1581,446250,11400
E63001582,Tetford, , ,533038.6993,374284.6784,-0.00753164,53.24891091,1582,204375,5500
E63001583,Creswell, , ,452135.064,374232.8275,-1.219870592,53.26254101,1583,1359375,12000
E63001584,Newton on Trent, , ,483207.1356,374211.4344,-0.754153724,53.25839283,1584,221250,3850
E63001585,Mumby, , ,551360.1589,374209.4253,0.266805782,53.24333221,1585,213750,4550
E63001586,Capenhurst, , ,336583.8657,374121.3719,-2.952123504,53.26028589,1586,1005625,12850
E63001587,Lower Peover, , ,374215.6556,374064.8289,-2.388009392,53.26294906,1587,692500,16900
E63001588,Staveley (Chesterfield), , ,442512.2224,373987.4189,-1.364154392,53.26119144,1588,4914375,50500
E63001589,Weaverham, , ,361949.5117,373873.5367,-2.571867845,53.26048911,1589,1603125,9150
E63001590,Markham Moor, , ,471607.9324,373838.6868,-0.928077754,53.25673235,1590,262500,6700
E63001591,Macclesfield, , ,391266.0143,373804.2602,-2.132390477,53.26116522,1591,14276875,77950
E63001592,Northwich, , ,365179.1995,373796.4216,-2.523445977,53.26001844,1592,5631875,59700
E63001593,Reepham (West Lindsey), , ,503959.5922,373786.3044,-0.443318657,53.25091798,1593,370000,5200
E63001594,North Greetwell, , ,501590.1108,373693.155,-0.478848132,53.25053922,1594,253125,4050
E63001595,Cutthorpe, , ,435019.5304,373508.7986,-1.476524891,53.25743522,1595,230625,6050
E63001596,Brimington, , ,440315.097,373346.0503,-1.39717069,53.25559766,1596,2503750,22450
E63001597,Burton Waters, , ,493861.9305,373214.4966,-0.594777655,53.24765906,1597,359375,6950
E63001598,East Markham, , ,473926.3954,373040.8026,-0.893516689,53.24924429,1598,727500,10350
E63001599,Buxton (High Peak), , ,405917.0422,372979.1644,-1.912771816,53.25379069,1599,5335000,44650
E63001600,Rudheath, , ,367989.4761,372794.1358,-2.481218606,53.25118703,1600,1573750,12650
E63001601,Shuttlewood, , ,446794.0903,372709.0284,-1.300156992,53.24934172,1601,365000,7050
E63001602,Dunham-on-the-Hill, , ,347120.6381,372661.1995,-2.793943074,53.24831896,1602,295000,7000
E63001603,Baslow, , ,425311.3652,372513.8899,-1.622122546,53.24904216,1603,719375,11000
E63001604,Norley, , ,357085.6545,372362.6937,-2.644572112,53.24653721,1604,625625,17450
E63001605,Cherry Willingham, , ,503006.6294,372339.1796,-0.458063424,53.23810036,1605,1242500,11250
E63001606,Hogsthorpe, , ,553649.3347,372322.553,0.300172078,53.22572825,1606,411250,7100
E63001607,Hartford, , ,363347.9537,372184.9934,-2.550710074,53.24541061,1607,2970625,20600
E63001608,Chapel St Leonards, , ,555667.0667,372160.4731,0.330290972,53.22368573,1608,2779375,17350
E63001609,Duckmanton, , ,444326.2966,372157.9963,-1.337215476,53.24460021,1609,540625,9000
E63001610,Lach Dennis, , ,371159.6336,372155.1358,-2.433649132,53.24562576,1610,203750,5150
E63001611,Fiskerton (West Lindsey), , ,504944.7069,372136.5084,-0.429102848,53.23590026,1611,420625,5800
E63001612,Markham Vale, , ,444945.7448,372125.8201,-1.327938078,53.24425906,1612,445625,5950
E63001613,Willoughby (East Lindsey), , ,546810.8925,371868.9099,0.197609587,53.2235855,1613,247500,5200
E63001614,Skellingthorpe, , ,492035.3261,371723.2303,-0.622574006,53.23457766,1614,1574375,22150
E63001615,Great Longstone, , ,419981.8985,371720.0136,-1.702042357,53.24213248,1615,385000,6800
E63001616,Chesterfield, , ,437550.9275,371667.7506,-1.438798266,53.24071469,1616,24302500,130050
E63001617,Langley (Cheshire East), , ,394047.5154,371475.0308,-2.090648659,53.24026741,1617,233750,5450
E63001618,Cuddington (Cheshire West and Chester), , ,359667.0211,371465.4274,-2.605776309,53.23867527,1618,2401250,30200
E63001619,Mouldsworth, , ,351057.6984,371338.7294,-2.734741584,53.23681096,1619,440625,13950
E63001620,Withington Green, , ,380089.7916,371285.049,-2.299773018,53.23821679,1620,631250,14550
E63001621,Sutton Lane Ends, , ,392832.1842,371240.129,-2.108853413,53.23814065,1621,386875,6450
E63001622,Davenham, , ,365785.8853,371197.9356,-2.514071596,53.23670175,1622,3558125,26900
E63001623,Allostock, , ,374277.6039,371137.8592,-2.386843166,53.23664278,1623,231250,6000
E63001624,Bardney, , ,514007.3062,371087.1517,-0.293758826,53.22460601,1624,1404375,24400
E63001625,Taddington, , ,414287.7685,371085.114,-1.787392777,53.23660806,1625,215000,5050
E63001626,Tuxford, , ,474232.5907,371062.1576,-0.889389014,53.23141933,1626,1446250,21150
E63001627,High Marnham, , ,480674.0631,371003.2882,-0.792927511,53.22995245,1627,240000,5350
E63001628,Mollington (Cheshire West and Chester), , ,338658.9466,370920.7015,-2.920402984,53.23176385,1628,471250,9850
E63001629,Bolsover, , ,447122.5997,370736.8651,-1.295525067,53.23158669,1629,3849375,33550
E63001630,Walesby, , ,468232.8853,370688.7531,-0.979333345,53.22886669,1630,388125,5200
E63001631,Langwith, , ,453112.9964,370636.5807,-1.205809864,53.23012143,1631,877500,13100
E63001632,Harpur Hill, , ,406138.9928,370527.0833,-1.909491509,53.23174699,1632,864375,15200
E63001633,Gawsworth, , ,388792.4857,370463.1475,-2.1693522,53.23108577,1633,382500,7700
E63001634,Byley, , ,372897.7993,370335.5299,-2.40744696,53.22936205,1634,224375,5450
E63001635,South Clifton, , ,482311.3576,370285.1804,-0.768591445,53.22324819,1635,217500,5650
E63001636,Rudheath Woods, , ,374338.9009,370159.832,-2.385845708,53.22785465,1636,320000,6200
E63001637,Moston, , ,340175.0534,370011.0155,-2.897522373,53.2237611,1637,327500,7800
E63001638,Meden Vale, , ,458255.6237,369949.4416,-1.128906435,53.2234076,1638,464375,5950
E63001639,Saughall, , ,336317.7755,369945.0425,-2.955275373,53.22271902,1639,805000,10550
E63001640,Goostrey, , ,376686.6597,369924.8179,-2.350661184,53.22585092,1640,992500,14350
E63001641,Washingborough and Heighington, , ,502741.8482,369797.634,-0.462847282,53.21531433,1641,2135000,19200
E63001642,Horncastle, , ,525825.5836,369762.2627,-0.117356325,53.21003877,1642,3326875,24000
E63001643,Mickle Trafford, , ,344639.4666,369696.822,-2.830607254,53.22142205,1643,689375,9600
E63001644,Canwick, , ,498580.1974,369622.4091,-0.525201073,53.21452705,1644,240000,3750
E63001645,Hagworthingham, , ,534535.6726,369387.7379,0.01282482,53.20454349,1645,370000,7200
E63001646,Whitegate, , ,363089.9501,369381.9659,-2.554250554,53.22019798,1646,266875,7550
E63001647,Ashton Hayes, , ,350576.6872,369345.6981,-2.741638019,53.21885281,1647,405000,7900
E63001648,Delamere, , ,355955.2772,369277.7717,-2.661083243,53.21871645,1648,258750,5450
E63001649,Holymoorside, , ,433738.2702,369273.7045,-1.496176815,53.219451,1649,525000,9750
E63001650,Lincoln, , ,495489.11,369178.7326,-0.57160728,53.21110379,1650,24425000,94000
E63001651,Church Warsop, , ,456831.616,368904.6331,-1.150418374,53.21417094,1651,567500,6500
E63001652,Egmanton, , ,473511.9452,368856.1061,-0.900690441,53.21169323,1652,243125,6350
E63001653,Normanton on Trent, , ,479213.531,368786.9585,-0.815351364,53.21025399,1653,262500,6500
E63001654,Scarcliffe, , ,449203.7679,368676.8749,-1.264667412,53.21288307,1654,220625,5600
E63001655,Kirton (Newark and Sherwood), , ,468751.9531,368608.8228,-0.972006696,53.21010674,1655,790000,10100
E63001656,Ingoldmells, , ,556475.3208,368542.1007,0.340614574,53.1909507,1656,4039375,30200
E63001657,Great Barrow, , ,347176.2694,368517.0311,-2.79242117,53.21107691,1657,219375,3650
E63001658,Bakewell, , ,421664.8142,368446.4964,-1.677046635,53.21264226,1658,1922500,26050
E63001659,Kelsall, , ,352959.4675,368177.1656,-2.705783023,53.20856664,1659,1305000,13800
E63001660,Guilden Sutton, , ,344763.5892,368174.6038,-2.828484356,53.20775346,1660,435000,5250
E63001661,Cranage, , ,375235.3328,368170.2589,-2.37226282,53.21001383,1661,208125,4700
E63001662,New Ollerton and Ollerton, , ,466334.2533,367613.9205,-1.00840823,53.20147172,1662,3206875,24650
E63001663,Market Warsop, , ,456727.8276,367611.4693,-1.152201775,53.20255923,1663,1610625,11600
E63001664,Branston, , ,502186.6363,367555.7651,-0.471875416,53.19527659,1664,1561875,16100
E63001665,Bracebridge Heath, , ,498186.7607,367471.9261,-0.531751367,53.19527576,1665,1528125,11650
E63001666,Shirebrook, , ,452374.637,367456.9922,-1.217390431,53.20161645,1666,3549375,21400
E63001667,Wingerworth, , ,438241.3866,367417.4344,-1.428961183,53.2024621,1667,2852500,19650
E63001668,Eagle, , ,487743.8523,367037.2512,-0.688137431,53.19319258,1668,245625,4150
E63001669,Holmes Chapel, , ,376287.0269,367015.4027,-2.356429762,53.19968139,1669,2287500,17600
E63001670,Grassmoor, , ,440454.4869,366998.1301,-1.395884721,53.19852995,1670,792500,7150
E63001671,North Scarle, , ,484961.2795,366959.3057,-0.729795323,53.19294323,1671,299375,6700
E63001672,Laxton, , ,472326.0486,366950.0837,-0.918875656,53.19472575,1672,237500,6100
E63001673,Heath, , ,444560.3786,366942.5325,-1.334434797,53.19770293,1673,205625,5850
E63001674,Boothsdale, , ,353084.8081,366889.6906,-2.703716831,53.19700569,1674,265000,9100
E63001675,Littleton (Cheshire West and Chester), , ,344186.5124,366713.7549,-2.836867751,53.1945631,1675,416875,8950
E63001676,Tarvin, , ,348909.0257,366624.6478,-2.766174563,53.19423782,1676,880625,11950
E63001677,North Hykeham, , ,494055.4029,366621.8862,-0.593820571,53.18838287,1677,4868750,24050
E63001678,Hardwick Wood, , ,437218.8271,366338.9144,-1.444393998,53.19284023,1678,323125,7650
E63001679,Potterhanworth, , ,505485.9259,366282.0011,-0.422930162,53.18318786,1679,373125,8100
E63001680,Wellow (Newark and Sherwood), , ,466958.8261,366265.6223,-0.999341856,53.18927575,1680,394375,8500
E63001681,Edwinstowe, , ,462775.7449,366189.3979,-1.061951858,53.18909983,1681,2158125,36500
E63001682,Spilsby, , ,539940.2764,366167.2864,0.09227607,53.17422095,1682,1362500,15100
E63001683,Rowsley, , ,425757.9192,366030.818,-1.615951551,53.19074685,1683,262500,6700
E63001684,Glapwell, , ,447829.909,365947.8785,-1.285645959,53.18847952,1684,586875,7000
E63001685,Winsford, , ,365019.2434,365900.4191,-2.524974599,53.18903511,1685,10340625,55700
E63001686,North Wingfield and Holmewood, , ,442466.7241,365868.3209,-1.365914864,53.18821842,1686,3246875,28250
E63001687,Sutton on Trent, , ,479505.2489,365865.3234,-0.811710589,53.18395397,1687,800625,10950
E63001688,Middlewich, , ,370600.2258,365844.6677,-2.441448042,53.18887289,1688,4317500,32300
E63001689,Cotebrook, , ,357271.0302,365674.051,-2.640895943,53.18643286,1689,245000,8450
E63001690,South Hykeham, , ,492259.7579,365646.8507,-0.620966729,53.17993496,1690,566250,8400
E63001691,Old Tupton, , ,439270.6657,365588.6204,-1.413777328,53.18594919,1691,1833125,16900
E63001692,Thorpe on the Hill (North Kesteven), , ,490811.1676,365538.4215,-0.642666139,53.17920942,1692,291250,5150
E63001693,Utkinton, , ,354899.1734,365458.441,-2.676357674,53.18429862,1693,241250,5850
E63001694,New Houghton, , ,449812.6387,365313.0634,-1.256074322,53.18259219,1694,369375,6500
E63001695,Halton Holegate, , ,541632.4703,365113.5926,0.117109156,53.16430871,1695,245625,6500
E63001696,Burgh le Marsh, , ,549891.8536,364968.9862,0.240486384,53.16075106,1696,976875,14050
E63001697,Old Bolingbroke, , ,535035.3853,364909.9453,0.018411511,53.16419159,1697,280000,6200
E63001698,Christleton and Waverton, , ,345212.9204,364864.6805,-2.821188655,53.17805064,1698,1829375,29550
E63001699,Somerford and Brereton Heath, , ,380782.8463,364747.6566,-2.288993125,53.1794796,1699,370625,6850
E63001700,Duddon, , ,351464.5219,364740.1593,-2.727641077,53.17753963,1700,271250,7200
E63001701,Rufford (Newark and Sherwood), , ,464454.4397,364604.9637,-1.037151169,53.17465917,1701,220625,4250
E63001702,Waddington (North Kesteven), , ,498328.6674,364596.194,-0.530511523,53.16940846,1702,4095625,43550
E63001703,Nocton, , ,506085.0845,364360.4812,-0.414604571,53.16580316,1703,461875,8200
E63001704,Youlgreave, , ,421094.7255,364314.1755,-1.685854457,53.17552074,1704,377500,8050
E63001705,Pleasley, , ,450107.1861,364191.6179,-1.251842548,53.17248491,1705,337500,5950
E63001706,Morton Hall, , ,487842.2614,364191.0362,-0.687445907,53.16759876,1706,345625,6050
E63001707,Toynton All Saints, , ,539282.3019,363768.4194,0.081395758,53.15284439,1707,309375,6150
E63001708,Mansfield Woodhouse, , ,454292.6462,363753.2346,-1.189308097,53.16813518,1708,4721875,23450
E63001709,East Keal, , ,537886.7033,363648.5481,0.060489015,53.15213031,1709,401250,7950
E63001710,Clotton, , ,352913.7257,363639.965,-2.705797633,53.16778134,1710,220000,6350
E63001711,Clay Cross, , ,439386.7025,363477.2916,-1.41230026,53.16696312,1711,3557500,21900
E63001712,West Keal, , ,536835.7365,363427.6911,0.044689675,53.15041704,1712,226250,7750
E63001713,Darley Dale, , ,427341.8907,363374.9767,-1.59247191,53.16679567,1713,2088750,39300
E63001714,Ashover, , ,434851.0466,363286.6215,-1.480163077,53.16556452,1714,418125,7450
E63001715,Congleton, , ,385863.9095,363262.9606,-2.212902112,53.16629423,1715,9637500,60850
E63001716,Woodhall Spa, , ,519468.2033,363228.1427,-0.214938582,53.15279815,1716,2989375,42550
E63001717,Skegness, , ,555303.8317,363138.9409,0.32047561,53.14276507,1717,7587500,47200
E63001718,Swinderby, , ,486908.3219,363126.3423,-0.701701263,53.15818385,1718,340625,4800
E63001719,Dunston, , ,506614.3617,362921.4607,-0.407169578,53.15276732,1719,348750,5000
E63001720,Pilsley and Lower Pilsley, , ,442288.4739,362554.5456,-1.369019285,53.15844719,1720,1020625,18050
E63001721,Witham St Hughs, , ,489409.8246,362471.9089,-0.664483612,53.15188927,1721,1828125,14450
E63001722,Kirkby on Bain, , ,524118.1746,362461.0118,-0.145739397,53.14484403,1722,240000,4950
E63001723,Forest Town, , ,456851.9715,362419.7008,-1.151264815,53.15588288,1723,4736250,34700
E63001724,Tarporley, , ,355654.1405,362258.7881,-2.664616259,53.1556028,1724,1078125,10650
E63001725,Harmston, , ,497282.2159,362246.5441,-0.546873542,53.14848645,1725,305000,4600
E63001726,Hagnaby, , ,534253.9388,362164.5219,0.005580592,53.13972571,1726,444375,12950
E63001727,Eakring, , ,467336.9755,362121.784,-0.994554185,53.15198528,1727,445000,7000
E63001728,Collingham (Newark and Sherwood), , ,483295.3419,361882.0203,-0.756044026,53.14757788,1728,1218750,9500
E63001729,Cromwell, , ,479714.4916,361781.4309,-0.809596059,53.1472209,1729,289375,8000
E63001730,Stretton (North East Derbyshire), , ,439139.9361,361612.7862,-1.416218545,53.15022224,1730,351875,5900
E63001731,Metheringham, , ,506743.7584,361569.6105,-0.405685385,53.14059444,1731,1218125,11000
E63001732,Norwell, , ,476968.9967,361563.0276,-0.850688786,53.14566117,1732,277500,6000
E63001733,Tibshelf, , ,444590.9271,361154.3087,-1.334782407,53.1456741,1733,1321250,15050
E63001734,Mareham le Fen, , ,527805.1378,361079.9237,-0.091198049,53.13156571,1734,460000,7900
E63001735,Elworth, , ,373713.6774,361005.5683,-2.394454651,53.14553933,1735,2203125,18700
E63001736,Dodleston, , ,336222.6355,360988.0857,-2.954909839,53.14220573,1736,279375,5100
E63001737,Stanton Hill and Skegby, , ,448302.3904,360890.7631,-1.279337133,53.14298256,1737,1340000,14750
E63001738,Sandbach, , ,375605.2972,360733.6379,-2.366153385,53.14318538,1738,3600000,27550
E63001739,Matlock, , ,430264.2955,360655.0223,-1.549015728,53.14218948,1739,3946250,42850
E63001740,Mansfield, , ,453791.0059,360652.7459,-1.197330934,53.14031866,1740,19301250,61150
E63001741,Bilsthorpe, , ,464676.4397,360625.7099,-1.034632804,53.13886815,1741,1395000,16800
E63001742,Coleby, , ,497567.4876,360613.4653,-0.543106239,53.13375944,1742,205000,3650
E63001743,Winster, , ,424198.326,360585.9116,-1.639702466,53.14187694,1743,238125,4650
E63001744,Hartington, , ,412789.1247,360456.5601,-1.810267553,53.1411077,1744,253125,6400
E63001745,Mickley, , ,439172.3436,360317.054,-1.415891968,53.13857321,1745,264375,4100
E63001746,Morton (North East Derbyshire), , ,440857.1473,360207.8255,-1.390722322,53.13746528,1746,466250,10400
E63001747,Caunton, , ,474548.1764,360146.5064,-0.887203954,53.1332742,1747,293750,6400
E63001748,Martin (North Kesteven), , ,512080.3325,360017.7756,-0.326484369,53.12555663,1748,273125,5450
E63001749,Stickford, , ,535825.8216,359986.3612,0.028141772,53.11976067,1749,336875,10500
E63001750,Bassingham, , ,491158.6923,359945.2896,-0.639058075,53.12888802,1750,593125,5450
E63001751,Tansley, , ,432152.5654,359833.2524,-1.520870065,53.13469271,1751,673750,11250
E63001752,North Muskham, , ,479507.8349,359604.2463,-0.81322447,53.12768532,1752,584375,11850
E63001753,Alpraham, , ,358611.6136,359564.1502,-2.620043198,53.13162093,1753,242500,7050
E63001754,Sutton in Ashfield, , ,449837.0193,359222.6961,-1.256655359,53.12784866,1754,11038125,48600
E63001755,Wheelock, , ,374832.0817,359199.8526,-2.377591641,53.12936242,1755,557500,7650
E63001756,Wainfleet All Saints, , ,549888.5224,359186.7486,0.237735439,53.10881541,1756,869375,16650
E63001757,Huthwaite, , ,446674.5134,359012.5262,-1.303944584,53.12624514,1757,1581250,18150
E63001758,Shirland and Stonebroom, , ,439859.5999,358826.7914,-1.40580395,53.12512721,1758,1419375,21650
E63001759,Tattenhall, , ,348894.1961,358726.9235,-2.76513277,53.1232507,1759,856250,8800
E63001760,Rainworth, , ,459362.1625,358485.1972,-1.114458404,53.12024673,1760,2406875,24950
E63001761,Newton and Blackwell, , ,443379.0356,358457.8426,-1.353263837,53.121537,1761,1150625,16200
E63001762,Timberland, , ,512053.1745,358454.0889,-0.327435499,53.11151238,1762,256250,3900
E63001763,Wainfleet St Mary, , ,549157.7873,358421.4148,0.226472841,53.10214562,1763,203750,4250
E63001764,Biddulph Moor, , ,390648.5237,358323.1053,-2.141188523,53.12199685,1764,663125,16850
E63001765,Matlock Bath, , ,429396.5375,358114.6488,-1.562219932,53.11940321,1765,458750,11050
